stop_id,stop_name,stop_lat,stop_lon
mumbai-18.88336-73.32115,Mumbai stop,18.883364,73.321152
mumbai-18.84539-73.31883,Mumbai stop,18.845393,73.318828
mumbai-18.83423-73.32004,Mumbai stop,18.834234,73.320037
mumbai-18.80928-73.33529,Mumbai stop,18.809277,73.335289
mumbai-18.78894-73.34550,Mumbai stop,18.788945,73.345496
mumbai-18.78967-73.34473,Mumbai stop,18.789674,73.344726
mumbai-18.78886-73.34540,Mumbai stop,18.78886,73.345402
mumbai-19.02676-73.31851,Mumbai stop,19.02676,73.31851
mumbai-19.02726-73.31852,Mumbai stop,19.02726,73.318518
mumbai-19.06342-73.31769,Mumbai stop,19.063424,73.317695
mumbai-19.16664-73.23945,Mumbai stop,19.166644,73.239451
mumbai-19.16678-73.23898,Mumbai stop,19.166783,73.238978
mumbai-19.20990-73.18470,Mumbai stop,19.209897,73.184704
mumbai-19.21779-73.16336,Mumbai stop,19.217793,73.163363
mumbai-19.23480-73.13048,Mumbai stop,19.234803,73.130476
mumbai-19.62810-73.42296,Mumbai stop,19.628096,73.422957
mumbai-19.55010-73.35207,Mumbai stop,19.550101,73.352072
mumbai-19.58044-73.39399,Mumbai stop,19.580437,73.393994
mumbai-19.50407-73.32800,Mumbai stop,19.504069,73.327999
mumbai-19.50369-73.32823,Mumbai stop,19.503693,73.32823
mumbai-19.43955-73.30789,Mumbai stop,19.439546,73.307888
mumbai-19.43986-73.30814,Mumbai stop,19.439858,73.308137
mumbai-19.40664-73.26762,Mumbai stop,19.406638,73.267616
mumbai-19.35674-73.21908,Mumbai stop,19.35674,73.21908
mumbai-19.29675-73.20335,Mumbai stop,19.296754,73.203346
mumbai-19.29637-73.20317,Mumbai stop,19.296369,73.203172
mumbai-19.26815-73.17219,Mumbai stop,19.268154,73.172187
mumbai-19.24402-73.15822,Mumbai stop,19.244023,73.158218
mumbai-19.23578-73.13188,Mumbai stop,19.235779,73.131879
mumbai-18.52943-73.87294,Mumbai stop,18.529431,73.872942
mumbai-18.53244-73.85142,Mumbai stop,18.532441,73.851422
mumbai-18.94346-72.83572,Mumbai stop,18.94346,72.835723
mumbai-18.94081-72.83591,Mumbai stop,18.94081,72.835907
mumbai-18.74918-73.40851,Mumbai stop,18.749182,73.408512
mumbai-18.74896-73.40885,Mumbai stop,18.748963,73.408854
mumbai-18.74949-73.40823,Mumbai stop,18.749488,73.408231
mumbai-18.74903-73.40889,Mumbai stop,18.749033,73.408889
mumbai-18.53252-73.85173,Mumbai stop,18.532521,73.851731
